ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,tbl_BankMeasurementInfo_Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,5,R,Right,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,8,Sand,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,6,L,Left,2023,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,0,-1,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,6,R,Right,2023,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,7,L,Left,2023,2,31-60 degrees,1,>80%,4,3.1-4 meter,8,Sand,0,-1,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,7,R,Right,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,8,L,Left,2023,2,31-60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,8,R,Right,2023,3,>60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,-1,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,9,L,Left,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,9,R,Right,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,10,L,Left,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,10,R,Right,2023,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,0,-1,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,11,L,Left,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Effigy Mounds National Monument,EFMO,EFMOStfish01,1,Mainstem,Dousmans Creek. Reach begins at road crossing.,Dousman Creek,,Allamakee,,EFMOUPP01,150,,EFMOStfish2023Jul19,2023,7/19/2023 0:00,7/19/2023 0:00,EFMOStfish2023Jul19,7/19/2023 0:00,7/19/2023 0:00,,main,The channel that contains the majority of flow,11,R,Right,2023,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,1,L,Left,2006,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,1,R,Right,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,2,L,Left,2006,3,>60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,2,R,Right,2006,2,31-60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,3,L,Left,2006,3,>60 degrees,1,>80%,2,1.1-2 meter,5,Silt,-1,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,3,R,Right,2006,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,4,L,Left,2006,3,>60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,4,R,Right,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,5,L,Left,2006,2,31-60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,5,R,Right,2006,3,>60 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,0,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,6,L,Left,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,10,Gravel/sand,-1,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,6,R,Right,2006,3,>60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,7,L,Left,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,7,R,Right,2006,3,>60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,8,L,Left,2006,3,>60 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,8,R,Right,2006,3,>60 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,9,L,Left,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,9,R,Right,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,10,L,Left,2006,3,>60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,10,R,Right,2006,3,>60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,11,L,Left,2006,3,>60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2006Jun28,2006,6/28/2006 0:00,6/29/2006 0:00,GWCAStfish2006Jun28,6/28/2006 0:00,6/29/2006 0:00,,main,The channel that contains the majority of flow,11,R,Right,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,1,L,Left,2007,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,1,R,Right,2007,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,2,L,Left,2007,2,31-60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,-1,0,0,-1,walking bridge
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,2,R,Right,2007,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,0,0,0,-1,walking bridge
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,3,L,Left,2007,3,>60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,0,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,3,R,Right,2007,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,0,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,4,L,Left,2007,3,>60 degrees,2,50-80%,2,1.1-2 meter,8,Sand,0,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,4,R,Right,2007,1,0-30 degrees,2,50-80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,5,L,Left,2007,1,0-30 degrees,2,50-80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,5,R,Right,2007,2,31-60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,0,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,6,L,Left,2007,1,0-30 degrees,1,>80%,1,0-1 meter,2,Boulder/cobble,0,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,6,R,Right,2007,2,31-60 degrees,1,>80%,1,0-1 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,7,L,Left,2007,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,7,R,Right,2007,2,31-60 degrees,1,>80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,8,L,Left,2007,2,31-60 degrees,1,>80%,1,0-1 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,8,R,Right,2007,2,31-60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,9,L,Left,2007,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,9,R,Right,2007,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,10,L,Left,2007,2,31-60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,-1,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,10,R,Right,2007,3,>60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,0,-1,0,0,
George Washington Carver National Monument,GWCA,GWCAStfish01,1,Mainstem,Carver Branch - Reach begins at the riffle below trail bridge and ends ca. 30 m downstream of deck/lookout,Carver Branch,,Newton,,GWCALOW01,150,,GWCAStfish2007May02,2007,5/2/2007 0:00,5/4/2007 0:00,GWCAStfish2007May02,5/2/2007 0:00,5/4/2007 0:00,,main,The channel that contains the majority of flow,11,L,Left,2007,2,31-60 degrees,2,50-80%,3,2.1-3 meter,10,Gravel/sand,0,0,-1,0,0,
