Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
PERI15,1,May 21 2016,Total,2,93
PERI15,1,May 21 2016,Total,3,86
PERI15,1,May 21 2016,Total,4,89
PERI16,1,May 14 2008,Hardwood,1,90
PERI16,1,May 14 2008,Hardwood,2,93
PERI16,1,May 14 2008,Hardwood,3,91
PERI16,1,May 14 2008,Hardwood,4,93
PERI16,1,May 14 2008,Total,1,90
PERI16,1,May 14 2008,Total,2,93
PERI16,1,May 14 2008,Total,3,91
PERI16,1,May 14 2008,Total,4,93
PERI16,1,May 17 2016,Hardwood,1,96
PERI16,1,May 17 2016,Hardwood,2,95
PERI16,1,May 17 2016,Hardwood,3,79
PERI16,1,May 17 2016,Hardwood,4,96
PERI16,1,May 17 2016,Total,1,96
PERI16,1,May 17 2016,Total,2,95
PERI16,1,May 17 2016,Total,3,79
PERI16,1,May 17 2016,Total,4,96
PERI16,1,May 18 2012,Hardwood,1,88
PERI16,1,May 18 2012,Hardwood,2,88
PERI16,1,May 18 2012,Hardwood,3,94
PERI16,1,May 18 2012,Hardwood,4,85
PERI16,1,May 18 2012,Total,1,88
PERI16,1,May 18 2012,Total,2,88
PERI16,1,May 18 2012,Total,3,94
PERI16,1,May 18 2012,Total,4,85
PERI16,1,May 19 2021,Hardwood,1,94
PERI16,1,May 19 2021,Hardwood,2,93
PERI16,1,May 19 2021,Hardwood,3,96
PERI16,1,May 19 2021,Hardwood,4,96
PERI16,1,May 19 2021,Total,1,94
PERI16,1,May 19 2021,Total,2,93
PERI16,1,May 19 2021,Total,3,96
PERI16,1,May 19 2021,Total,4,96
PERI17,1,May 14 2008,Conifer,1,9
PERI17,1,May 14 2008,Conifer,2,7
PERI17,1,May 14 2008,Conifer,3,70
PERI17,1,May 14 2008,Conifer,4,47
PERI17,1,May 14 2008,Hardwood,1,7
PERI17,1,May 14 2008,Hardwood,2,9
PERI17,1,May 14 2008,Hardwood,4,4
PERI17,1,May 14 2008,Total,1,17
PERI17,1,May 14 2008,Total,2,15
PERI17,1,May 14 2008,Total,3,70
PERI17,1,May 14 2008,Total,4,52
PERI17,1,May 17 2016,Conifer,1,84
PERI17,1,May 17 2016,Conifer,2,96
PERI17,1,May 17 2016,Conifer,3,96
PERI17,1,May 17 2016,Conifer,4,96
PERI17,1,May 17 2016,Hardwood,1,72
PERI17,1,May 17 2016,Hardwood,2,68
PERI17,1,May 17 2016,Hardwood,3,55
PERI17,1,May 17 2016,Hardwood,4,0
PERI17,1,May 17 2016,Total,1,84
PERI17,1,May 17 2016,Total,2,96
PERI17,1,May 17 2016,Total,3,96
PERI17,1,May 17 2016,Total,4,96
PERI17,1,May 17 2021,Hardwood,1,29
PERI17,1,May 17 2021,Hardwood,2,28
PERI17,1,May 17 2021,Hardwood,3,34
PERI17,1,May 17 2021,Hardwood,4,7
PERI17,1,May 17 2021,Total,1,29
PERI17,1,May 17 2021,Total,2,28
PERI17,1,May 17 2021,Total,3,34
PERI17,1,May 17 2021,Total,4,7
PERI17,1,May 23 2012,Conifer,1,12
PERI17,1,May 23 2012,Conifer,2,2
PERI17,1,May 23 2012,Conifer,3,4
PERI17,1,May 23 2012,Conifer,4,48
PERI17,1,May 23 2012,Hardwood,2,20
PERI17,1,May 23 2012,Hardwood,3,32
PERI17,1,May 23 2012,Total,1,12
PERI17,1,May 23 2012,Total,2,22
PERI17,1,May 23 2012,Total,3,36
PERI17,1,May 23 2012,Total,4,48
PERI18,1,May 17 2016,Hardwood,1,49
PERI18,1,May 17 2016,Hardwood,2,94
PERI18,1,May 17 2016,Hardwood,3,79
PERI18,1,May 17 2016,Hardwood,4,70
PERI18,1,May 17 2016,Total,1,49
PERI18,1,May 17 2016,Total,2,94
PERI18,1,May 17 2016,Total,3,79
PERI18,1,May 17 2016,Total,4,70
PERI18,1,May 17 2021,Hardwood,1,77
PERI18,1,May 17 2021,Hardwood,2,88
PERI18,1,May 17 2021,Hardwood,3,56
PERI18,1,May 17 2021,Hardwood,4,46
PERI18,1,May 17 2021,Total,1,77
PERI18,1,May 17 2021,Total,2,88
PERI18,1,May 17 2021,Total,3,56
PERI18,1,May 17 2021,Total,4,46
PERI18,1,May 18 2008,Hardwood,1,89
PERI18,1,May 18 2008,Hardwood,2,96
PERI18,1,May 18 2008,Hardwood,3,90
PERI18,1,May 18 2008,Hardwood,4,95
PERI18,1,May 18 2008,Total,1,89
PERI18,1,May 18 2008,Total,2,96
PERI18,1,May 18 2008,Total,3,90
PERI18,1,May 18 2008,Total,4,95
PERI18,1,May 23 2012,Hardwood,1,96
PERI18,1,May 23 2012,Hardwood,2,90
PERI18,1,May 23 2012,Hardwood,3,90
PERI18,1,May 23 2012,Hardwood,4,96
PERI18,1,May 23 2012,Total,1,96
PERI18,1,May 23 2012,Total,2,90
PERI18,1,May 23 2012,Total,3,90
PERI18,1,May 23 2012,Total,4,96
PERI19,1,May 17 2016,Hardwood,1,89
PERI19,1,May 17 2016,Hardwood,2,94
PERI19,1,May 17 2016,Hardwood,3,78
PERI19,1,May 17 2016,Hardwood,4,95
PERI19,1,May 17 2016,Total,1,89
PERI19,1,May 17 2016,Total,2,94
PERI19,1,May 17 2016,Total,3,78
PERI19,1,May 17 2016,Total,4,95
PERI19,1,May 18 2008,Hardwood,1,95
PERI19,1,May 18 2008,Hardwood,2,94
PERI19,1,May 18 2008,Hardwood,3,96
PERI19,1,May 18 2008,Hardwood,4,96
PERI19,1,May 18 2008,Total,1,95
PERI19,1,May 18 2008,Total,2,94
PERI19,1,May 18 2008,Total,3,96
PERI19,1,May 18 2008,Total,4,96
PERI19,1,May 22 2021,Hardwood,1,93
PERI19,1,May 22 2021,Hardwood,2,93
PERI19,1,May 22 2021,Hardwood,3,94
PERI19,1,May 22 2021,Hardwood,4,90
PERI19,1,May 22 2021,Total,1,93
PERI19,1,May 22 2021,Total,2,93
PERI19,1,May 22 2021,Total,3,94
PERI19,1,May 22 2021,Total,4,90
PERI19,1,May 23 2012,Hardwood,1,84
PERI19,1,May 23 2012,Hardwood,2,95
PERI19,1,May 23 2012,Hardwood,3,96
PERI19,1,May 23 2012,Hardwood,4,96
PERI19,1,May 23 2012,Total,1,84
PERI19,1,May 23 2012,Total,2,95
PERI19,1,May 23 2012,Total,3,96
PERI19,1,May 23 2012,Total,4,96
PERI2,1,May 14 2008,Hardwood,1,92
PERI2,1,May 14 2008,Hardwood,2,89
PERI2,1,May 14 2008,Hardwood,3,95
PERI2,1,May 14 2008,Hardwood,4,92
PERI2,1,May 14 2008,Total,1,92
PERI2,1,May 14 2008,Total,2,89
PERI2,1,May 14 2008,Total,3,95
PERI2,1,May 14 2008,Total,4,92
PERI2,1,May 17 2016,Hardwood,1,90
PERI2,1,May 17 2016,Hardwood,2,96
PERI2,1,May 17 2016,Hardwood,3,93
PERI2,1,May 17 2016,Hardwood,4,92
PERI2,1,May 17 2016,Total,1,90
PERI2,1,May 17 2016,Total,2,96
PERI2,1,May 17 2016,Total,3,93
PERI2,1,May 17 2016,Total,4,92
PERI2,1,May 17 2021,Hardwood,1,88
PERI2,1,May 17 2021,Hardwood,2,85
PERI2,1,May 17 2021,Hardwood,3,79
PERI2,1,May 17 2021,Hardwood,4,93
PERI2,1,May 17 2021,Total,1,88
PERI2,1,May 17 2021,Total,2,85
PERI2,1,May 17 2021,Total,3,79
PERI2,1,May 17 2021,Total,4,93
PERI2,1,May 18 2012,Hardwood,1,90
PERI2,1,May 18 2012,Hardwood,2,81
PERI2,1,May 18 2012,Hardwood,3,80
PERI2,1,May 18 2012,Total,1,90
PERI2,1,May 18 2012,Total,2,81
PERI2,1,May 18 2012,Total,3,80
PERI20,1,May 17 2008,Hardwood,1,91
PERI20,1,May 17 2008,Hardwood,2,86
PERI20,1,May 17 2008,Hardwood,3,84
PERI20,1,May 17 2008,Hardwood,4,85
PERI20,1,May 17 2008,Total,1,91
PERI20,1,May 17 2008,Total,2,86
PERI20,1,May 17 2008,Total,3,84
PERI20,1,May 17 2008,Total,4,85
PERI20,1,May 20 2021,Hardwood,1,84
PERI20,1,May 20 2021,Hardwood,2,92
PERI20,1,May 20 2021,Hardwood,3,82
PERI20,1,May 20 2021,Hardwood,4,89
PERI20,1,May 20 2021,Total,1,84
PERI20,1,May 20 2021,Total,2,92
PERI20,1,May 20 2021,Total,3,82
PERI20,1,May 20 2021,Total,4,89
PERI20,1,May 22 2012,Hardwood,1,84
PERI20,1,May 22 2012,Hardwood,2,96
PERI20,1,May 22 2012,Hardwood,3,85
PERI20,1,May 22 2012,Hardwood,4,84
PERI20,1,May 22 2012,Total,1,84
PERI20,1,May 22 2012,Total,2,96
PERI20,1,May 22 2012,Total,3,85
PERI20,1,May 22 2012,Total,4,84
PERI20,1,May 24 2016,Hardwood,1,81
PERI20,1,May 24 2016,Hardwood,2,84
PERI20,1,May 24 2016,Hardwood,3,72
PERI20,1,May 24 2016,Hardwood,4,85
PERI20,1,May 24 2016,Total,1,81
PERI20,1,May 24 2016,Total,2,84
PERI20,1,May 24 2016,Total,3,72
PERI20,1,May 24 2016,Total,4,85
PERI21,1,May 22 2021,Hardwood,1,4
PERI21,1,May 22 2021,Total,1,4
PERI22,1,May 14 2008,Hardwood,1,85
PERI22,1,May 14 2008,Hardwood,2,90
PERI22,1,May 14 2008,Hardwood,3,91
PERI22,1,May 14 2008,Hardwood,4,88
PERI22,1,May 14 2008,Total,1,85
PERI22,1,May 14 2008,Total,2,90
PERI22,1,May 14 2008,Total,3,91
PERI22,1,May 14 2008,Total,4,88
PERI22,1,May 17 2021,Hardwood,1,92
PERI22,1,May 17 2021,Hardwood,2,88
PERI22,1,May 17 2021,Hardwood,3,86
PERI22,1,May 17 2021,Hardwood,4,88
PERI22,1,May 17 2021,Total,1,92
PERI22,1,May 17 2021,Total,2,88
PERI22,1,May 17 2021,Total,3,86
PERI22,1,May 17 2021,Total,4,88
PERI22,1,May 18 2012,Hardwood,1,90
PERI22,1,May 18 2012,Hardwood,2,96
PERI22,1,May 18 2012,Hardwood,3,94
PERI22,1,May 18 2012,Hardwood,4,90
PERI22,1,May 18 2012,Total,1,90
PERI22,1,May 18 2012,Total,2,96
PERI22,1,May 18 2012,Total,3,94
PERI22,1,May 18 2012,Total,4,90
PERI22,1,May 21 2016,Hardwood,1,92
PERI22,1,May 21 2016,Hardwood,2,91
PERI22,1,May 21 2016,Hardwood,3,96
PERI22,1,May 21 2016,Hardwood,4,95
PERI22,1,May 21 2016,Total,1,92
PERI22,1,May 21 2016,Total,2,91
PERI22,1,May 21 2016,Total,3,96
PERI22,1,May 21 2016,Total,4,95
PERI23,1,May 14 2008,Conifer,1,48
PERI23,1,May 14 2008,Conifer,2,11
PERI23,1,May 14 2008,Conifer,3,16
PERI23,1,May 14 2008,Conifer,4,19
PERI23,1,May 14 2008,Hardwood,1,67
PERI23,1,May 14 2008,Hardwood,2,89
PERI23,1,May 14 2008,Hardwood,3,82
PERI23,1,May 14 2008,Hardwood,4,85
PERI23,1,May 14 2008,Total,1,96
PERI23,1,May 14 2008,Total,2,96
PERI23,1,May 14 2008,Total,3,90
PERI23,1,May 14 2008,Total,4,92
PERI23,1,May 17 2016,Conifer,1,95
PERI23,1,May 17 2016,Conifer,2,96
PERI23,1,May 17 2016,Conifer,3,68
PERI23,1,May 17 2016,Conifer,4,96
PERI23,1,May 17 2016,Hardwood,1,32
PERI23,1,May 17 2016,Hardwood,2,86
PERI23,1,May 17 2016,Hardwood,3,29
PERI23,1,May 17 2016,Hardwood,4,33
PERI23,1,May 17 2016,Total,1,95
PERI23,1,May 17 2016,Total,2,96
PERI23,1,May 17 2016,Total,3,68
PERI23,1,May 17 2016,Total,4,96
PERI23,1,May 18 2012,Conifer,1,41
PERI23,1,May 18 2012,Conifer,2,10
PERI23,1,May 18 2012,Conifer,3,4
PERI23,1,May 18 2012,Conifer,4,51
PERI23,1,May 18 2012,Hardwood,1,55
PERI23,1,May 18 2012,Hardwood,2,88
PERI23,1,May 18 2012,Hardwood,3,92
PERI23,1,May 18 2012,Hardwood,4,45
PERI23,1,May 18 2012,Total,1,96
PERI23,1,May 18 2012,Total,2,96
PERI23,1,May 18 2012,Total,3,96
PERI23,1,May 18 2012,Total,4,96
PERI23,1,May 19 2021,Hardwood,1,30
PERI23,1,May 19 2021,Hardwood,2,18
PERI23,1,May 19 2021,Hardwood,3,68
PERI23,1,May 19 2021,Hardwood,4,69
PERI23,1,May 19 2021,Total,1,30
PERI23,1,May 19 2021,Total,2,18
PERI23,1,May 19 2021,Total,3,68
PERI23,1,May 19 2021,Total,4,69
PERI24,1,May 17 2016,Hardwood,1,84
PERI24,1,May 17 2016,Hardwood,2,92
PERI24,1,May 17 2016,Hardwood,3,95
PERI24,1,May 17 2016,Hardwood,4,93
PERI24,1,May 17 2016,Total,1,84
PERI24,1,May 17 2016,Total,2,92
PERI24,1,May 17 2016,Total,3,95
PERI24,1,May 17 2016,Total,4,93
PERI24,1,May 18 2008,Hardwood,1,90
PERI24,1,May 18 2008,Hardwood,2,92
PERI24,1,May 18 2008,Hardwood,3,89
PERI24,1,May 18 2008,Hardwood,4,93
PERI24,1,May 18 2008,Total,1,90
PERI24,1,May 18 2008,Total,2,92
PERI24,1,May 18 2008,Total,3,89
PERI24,1,May 18 2008,Total,4,93
PERI24,1,May 19 2021,Hardwood,1,67
PERI24,1,May 19 2021,Hardwood,2,86
PERI24,1,May 19 2021,Hardwood,3,42
PERI24,1,May 19 2021,Hardwood,4,42
PERI24,1,May 19 2021,Total,1,67
PERI24,1,May 19 2021,Total,2,86
PERI24,1,May 19 2021,Total,3,42
PERI24,1,May 19 2021,Total,4,42
PERI24,1,May 23 2012,Hardwood,1,90
PERI24,1,May 23 2012,Hardwood,2,92
PERI24,1,May 23 2012,Hardwood,3,94
PERI24,1,May 23 2012,Hardwood,4,96
PERI24,1,May 23 2012,Total,1,90
PERI24,1,May 23 2012,Total,2,92
PERI24,1,May 23 2012,Total,3,94
PERI24,1,May 23 2012,Total,4,96
PERI25,1,May 17 2016,Hardwood,1,85
PERI25,1,May 17 2016,Hardwood,2,88
PERI25,1,May 17 2016,Hardwood,3,94
PERI25,1,May 17 2016,Hardwood,4,91
PERI25,1,May 17 2016,Total,1,85
PERI25,1,May 17 2016,Total,2,88
PERI25,1,May 17 2016,Total,3,94
PERI25,1,May 17 2016,Total,4,91
PERI25,1,May 18 2008,Hardwood,1,93
PERI25,1,May 18 2008,Hardwood,2,95
PERI25,1,May 18 2008,Hardwood,3,83
PERI25,1,May 18 2008,Hardwood,4,84
PERI25,1,May 18 2008,Total,1,93
PERI25,1,May 18 2008,Total,2,95
PERI25,1,May 18 2008,Total,3,83
PERI25,1,May 18 2008,Total,4,84
PERI25,1,May 19 2021,Hardwood,1,95
PERI25,1,May 19 2021,Hardwood,2,96
PERI25,1,May 19 2021,Hardwood,3,96
PERI25,1,May 19 2021,Hardwood,4,96
PERI25,1,May 19 2021,Total,1,95
PERI25,1,May 19 2021,Total,2,96
PERI25,1,May 19 2021,Total,3,96
PERI25,1,May 19 2021,Total,4,96
PERI25,1,May 23 2012,Hardwood,1,88
PERI25,1,May 23 2012,Hardwood,2,92
PERI25,1,May 23 2012,Hardwood,3,94
PERI25,1,May 23 2012,Hardwood,4,94
PERI25,1,May 23 2012,Total,1,88
PERI25,1,May 23 2012,Total,2,92
PERI25,1,May 23 2012,Total,3,94
PERI25,1,May 23 2012,Total,4,94
PERI26,1,May 17 2008,Hardwood,1,92
PERI26,1,May 17 2008,Hardwood,2,96
PERI26,1,May 17 2008,Hardwood,3,96
PERI26,1,May 17 2008,Hardwood,4,94
PERI26,1,May 17 2008,Total,1,92
PERI26,1,May 17 2008,Total,2,96
PERI26,1,May 17 2008,Total,3,96
PERI26,1,May 17 2008,Total,4,94
PERI26,1,May 22 2012,Conifer,3,8
PERI26,1,May 22 2012,Hardwood,1,94
PERI26,1,May 22 2012,Hardwood,2,94
PERI26,1,May 22 2012,Hardwood,3,92
PERI26,1,May 22 2012,Hardwood,4,96
PERI26,1,May 22 2012,Total,1,94
PERI26,1,May 22 2012,Total,2,94
PERI26,1,May 22 2012,Total,3,96
PERI26,1,May 22 2012,Total,4,96
PERI26,1,May 22 2021,Hardwood,1,91
PERI26,1,May 22 2021,Hardwood,2,86
PERI26,1,May 22 2021,Hardwood,3,89
PERI26,1,May 22 2021,Hardwood,4,81
PERI26,1,May 22 2021,Total,1,91
PERI26,1,May 22 2021,Total,2,86
PERI26,1,May 22 2021,Total,3,89
PERI26,1,May 22 2021,Total,4,81
PERI26,1,May 25 2016,Hardwood,1,92
PERI26,1,May 25 2016,Hardwood,2,84
PERI26,1,May 25 2016,Hardwood,3,91
PERI26,1,May 25 2016,Hardwood,4,94
PERI26,1,May 25 2016,Total,1,92
PERI26,1,May 25 2016,Total,2,84
PERI26,1,May 25 2016,Total,3,91
PERI26,1,May 25 2016,Total,4,94
PERI27,1,May 17 2008,Conifer,4,12
PERI27,1,May 17 2008,Hardwood,1,95
PERI27,1,May 17 2008,Hardwood,2,96
PERI27,1,May 17 2008,Hardwood,3,96
PERI27,1,May 17 2008,Hardwood,4,81
PERI27,1,May 17 2008,Total,1,95
PERI27,1,May 17 2008,Total,2,96
PERI27,1,May 17 2008,Total,3,96
PERI27,1,May 17 2008,Total,4,93
PERI27,1,May 18 2021,Conifer,1,5
PERI27,1,May 18 2021,Conifer,4,10
PERI27,1,May 18 2021,Hardwood,1,90
PERI27,1,May 18 2021,Hardwood,2,92
PERI27,1,May 18 2021,Hardwood,3,93
PERI27,1,May 18 2021,Hardwood,4,87
PERI27,1,May 18 2021,Total,1,95
PERI27,1,May 18 2021,Total,2,92
PERI27,1,May 18 2021,Total,3,93
PERI27,1,May 18 2021,Total,4,97
PERI27,1,May 22 2012,Conifer,2,12
PERI27,1,May 22 2012,Conifer,3,8
PERI27,1,May 22 2012,Hardwood,1,96
PERI27,1,May 22 2012,Hardwood,2,96
PERI27,1,May 22 2012,Hardwood,3,92
PERI27,1,May 22 2012,Hardwood,4,96
PERI27,1,May 22 2012,Total,1,96
PERI27,1,May 22 2012,Total,2,96
PERI27,1,May 22 2012,Total,3,96
PERI27,1,May 22 2012,Total,4,96
PERI27,1,May 24 2016,Conifer,1,0
PERI27,1,May 24 2016,Conifer,2,9
PERI27,1,May 24 2016,Conifer,3,26
PERI27,1,May 24 2016,Conifer,4,7
PERI27,1,May 24 2016,Hardwood,1,79
PERI27,1,May 24 2016,Hardwood,2,70
PERI27,1,May 24 2016,Hardwood,3,62
PERI27,1,May 24 2016,Hardwood,4,94
PERI27,1,May 24 2016,Total,1,79
PERI27,1,May 24 2016,Total,2,70
PERI27,1,May 24 2016,Total,3,62
PERI27,1,May 24 2016,Total,4,94
PERI28,1,May 17 2008,Hardwood,1,87
PERI28,1,May 17 2008,Hardwood,2,85
PERI28,1,May 17 2008,Hardwood,3,92
PERI28,1,May 17 2008,Hardwood,4,93
PERI28,1,May 17 2008,Total,1,87
PERI28,1,May 17 2008,Total,2,85
PERI28,1,May 17 2008,Total,3,92
PERI28,1,May 17 2008,Total,4,93
PERI28,1,May 22 2012,Hardwood,1,94
PERI28,1,May 22 2012,Hardwood,2,96
PERI28,1,May 22 2012,Hardwood,3,96
PERI28,1,May 22 2012,Hardwood,4,92
PERI28,1,May 22 2012,Total,1,94
PERI28,1,May 22 2012,Total,2,96
PERI28,1,May 22 2012,Total,3,96
PERI28,1,May 22 2012,Total,4,92
PERI28,1,May 24 2016,Hardwood,1,84
PERI28,1,May 24 2016,Hardwood,2,95
PERI28,1,May 24 2016,Hardwood,3,67
PERI28,1,May 24 2016,Hardwood,4,95
PERI28,1,May 24 2016,Total,1,84
PERI28,1,May 24 2016,Total,2,95
PERI28,1,May 24 2016,Total,3,67
PERI28,1,May 24 2016,Total,4,95
PERI28,1,May 24 2021,Hardwood,1,92
PERI28,1,May 24 2021,Hardwood,2,82
PERI28,1,May 24 2021,Hardwood,3,93
PERI28,1,May 24 2021,Hardwood,4,91
PERI28,1,May 24 2021,Total,1,92
PERI28,1,May 24 2021,Total,2,82
PERI28,1,May 24 2021,Total,3,93
PERI28,1,May 24 2021,Total,4,91
PERI29,1,May 14 2012,Hardwood,1,88
PERI29,1,May 14 2012,Hardwood,2,90
PERI29,1,May 14 2012,Hardwood,3,96
PERI29,1,May 14 2012,Hardwood,4,96
PERI29,1,May 14 2012,Total,1,88
PERI29,1,May 14 2012,Total,2,90
PERI29,1,May 14 2012,Total,3,96
PERI29,1,May 14 2012,Total,4,96
PERI29,1,May 17 2008,Hardwood,1,96
PERI29,1,May 17 2008,Hardwood,2,94
PERI29,1,May 17 2008,Hardwood,3,95
PERI29,1,May 17 2008,Hardwood,4,94
PERI29,1,May 17 2008,Total,1,96
PERI29,1,May 17 2008,Total,2,94
PERI29,1,May 17 2008,Total,3,95
PERI29,1,May 17 2008,Total,4,94
PERI29,1,May 20 2021,Hardwood,1,92
PERI29,1,May 20 2021,Hardwood,2,93
PERI29,1,May 20 2021,Hardwood,3,86
PERI29,1,May 20 2021,Hardwood,4,92
PERI29,1,May 20 2021,Total,1,92
PERI29,1,May 20 2021,Total,2,93
PERI29,1,May 20 2021,Total,3,86
PERI29,1,May 20 2021,Total,4,92
PERI29,1,May 24 2016,Hardwood,1,95
PERI29,1,May 24 2016,Hardwood,2,95
PERI29,1,May 24 2016,Hardwood,3,96
PERI29,1,May 24 2016,Hardwood,4,71
PERI29,1,May 24 2016,Total,1,95
PERI29,1,May 24 2016,Total,2,95
PERI29,1,May 24 2016,Total,3,96
PERI29,1,May 24 2016,Total,4,71
PERI3,1,May 14 2008,Hardwood,1,93
PERI3,1,May 14 2008,Hardwood,2,92
PERI3,1,May 14 2008,Hardwood,3,94
PERI3,1,May 14 2008,Hardwood,4,94
PERI3,1,May 14 2008,Total,1,93
PERI3,1,May 14 2008,Total,2,92
PERI3,1,May 14 2008,Total,3,94
PERI3,1,May 14 2008,Total,4,94
PERI3,1,May 17 2016,Hardwood,1,90
PERI3,1,May 17 2016,Hardwood,2,96
PERI3,1,May 17 2016,Hardwood,3,94
PERI3,1,May 17 2016,Hardwood,4,96
PERI3,1,May 17 2016,Total,1,90
PERI3,1,May 17 2016,Total,2,96
PERI3,1,May 17 2016,Total,3,94
PERI3,1,May 17 2016,Total,4,96
PERI3,1,May 17 2021,Hardwood,1,83
PERI3,1,May 17 2021,Hardwood,2,82
PERI3,1,May 17 2021,Hardwood,3,75
PERI3,1,May 17 2021,Hardwood,4,85
PERI3,1,May 17 2021,Total,1,83
PERI3,1,May 17 2021,Total,2,82
PERI3,1,May 17 2021,Total,3,75
PERI3,1,May 17 2021,Total,4,85
PERI3,1,May 23 2012,Hardwood,1,96
PERI3,1,May 23 2012,Hardwood,2,96
PERI3,1,May 23 2012,Hardwood,3,95
PERI3,1,May 23 2012,Hardwood,4,94
PERI3,1,May 23 2012,Total,1,96
PERI3,1,May 23 2012,Total,2,96
PERI3,1,May 23 2012,Total,3,95
PERI3,1,May 23 2012,Total,4,94
PERI30,1,May 19 2021,Hardwood,1,12
PERI30,1,May 19 2021,Total,1,12
PERI30,1,May 21 2016,Total,1,0
PERI30,1,May 21 2016,Total,2,0
PERI30,1,May 21 2016,Total,3,0
PERI30,1,May 21 2016,Total,4,0
PERI31,1,May 14 2008,Hardwood,1,13
PERI31,1,May 14 2008,Hardwood,3,20
PERI31,1,May 14 2008,Hardwood,4,24
PERI31,1,May 14 2008,Total,1,13
PERI31,1,May 14 2008,Total,3,20
PERI31,1,May 14 2008,Total,4,24
PERI31,1,May 18 2012,Hardwood,1,96
PERI31,1,May 18 2012,Hardwood,2,80
PERI31,1,May 18 2012,Hardwood,3,88
PERI31,1,May 18 2012,Hardwood,4,88
PERI31,1,May 18 2012,Total,1,96
PERI31,1,May 18 2012,Total,2,80
PERI31,1,May 18 2012,Total,3,88
PERI31,1,May 18 2012,Total,4,88
PERI31,1,May 20 2021,Hardwood,1,95
PERI31,1,May 20 2021,Hardwood,2,96
PERI31,1,May 20 2021,Hardwood,3,96
PERI31,1,May 20 2021,Hardwood,4,95
PERI31,1,May 20 2021,Total,1,95
PERI31,1,May 20 2021,Total,2,96
PERI31,1,May 20 2021,Total,3,96
PERI31,1,May 20 2021,Total,4,95
PERI32,1,May 14 2008,Hardwood,1,91
PERI32,1,May 14 2008,Hardwood,2,94
PERI32,1,May 14 2008,Hardwood,3,95
PERI32,1,May 14 2008,Hardwood,4,90
PERI32,1,May 14 2008,Total,1,91
PERI32,1,May 14 2008,Total,2,94
PERI32,1,May 14 2008,Total,3,95
PERI32,1,May 14 2008,Total,4,90
PERI32,1,May 17 2021,Hardwood,1,82
PERI32,1,May 17 2021,Hardwood,2,61
PERI32,1,May 17 2021,Hardwood,3,83
PERI32,1,May 17 2021,Hardwood,4,60
PERI32,1,May 17 2021,Total,1,82
PERI32,1,May 17 2021,Total,2,61
PERI32,1,May 17 2021,Total,3,83
PERI32,1,May 17 2021,Total,4,60
PERI32,1,May 18 2012,Hardwood,1,88
PERI32,1,May 18 2012,Hardwood,2,96
PERI32,1,May 18 2012,Hardwood,3,96
PERI32,1,May 18 2012,Hardwood,4,94
PERI32,1,May 18 2012,Total,1,88
PERI32,1,May 18 2012,Total,2,96
PERI32,1,May 18 2012,Total,3,96
PERI32,1,May 18 2012,Total,4,94
PERI32,1,May 21 2016,Hardwood,1,91
PERI32,1,May 21 2016,Hardwood,2,74
PERI32,1,May 21 2016,Hardwood,3,94
PERI32,1,May 21 2016,Hardwood,4,88
PERI32,1,May 21 2016,Total,1,91
PERI32,1,May 21 2016,Total,2,74
PERI32,1,May 21 2016,Total,3,94
PERI32,1,May 21 2016,Total,4,88
PERI33,1,May 15 2008,Hardwood,1,91
PERI33,1,May 15 2008,Hardwood,2,94
PERI33,1,May 15 2008,Hardwood,3,96
PERI33,1,May 15 2008,Hardwood,4,90
PERI33,1,May 15 2008,Total,1,91
PERI33,1,May 15 2008,Total,2,94
PERI33,1,May 15 2008,Total,3,96
PERI33,1,May 15 2008,Total,4,90
PERI33,1,May 17 2016,Hardwood,1,91
PERI33,1,May 17 2016,Hardwood,2,92
PERI33,1,May 17 2016,Hardwood,3,93
PERI33,1,May 17 2016,Hardwood,4,95
PERI33,1,May 17 2016,Total,1,91
PERI33,1,May 17 2016,Total,2,92
PERI33,1,May 17 2016,Total,3,93
PERI33,1,May 17 2016,Total,4,95
PERI33,1,May 18 2012,Hardwood,1,90
PERI33,1,May 18 2012,Hardwood,2,92
PERI33,1,May 18 2012,Hardwood,3,96
PERI33,1,May 18 2012,Hardwood,4,94
PERI33,1,May 18 2012,Total,1,90
PERI33,1,May 18 2012,Total,2,92
PERI33,1,May 18 2012,Total,3,96
PERI33,1,May 18 2012,Total,4,94
PERI33,1,May 19 2021,Hardwood,1,86
PERI33,1,May 19 2021,Hardwood,2,77
PERI33,1,May 19 2021,Hardwood,3,86
PERI33,1,May 19 2021,Hardwood,4,86
PERI33,1,May 19 2021,Total,1,86
PERI33,1,May 19 2021,Total,2,77
PERI33,1,May 19 2021,Total,3,86
PERI33,1,May 19 2021,Total,4,86
PERI34,1,May 17 2016,Conifer,1,46
PERI34,1,May 17 2016,Conifer,2,42
PERI34,1,May 17 2016,Conifer,3,42
PERI34,1,May 17 2016,Conifer,4,22
PERI34,1,May 17 2016,Hardwood,1,46
PERI34,1,May 17 2016,Hardwood,2,42
PERI34,1,May 17 2016,Hardwood,3,42
PERI34,1,May 17 2016,Hardwood,4,66
PERI34,1,May 17 2016,Total,1,46
PERI34,1,May 17 2016,Total,2,42
PERI34,1,May 17 2016,Total,3,42
PERI34,1,May 17 2016,Total,4,66
PERI34,1,May 18 2008,Conifer,1,16
PERI34,1,May 18 2008,Conifer,2,10
