Plot,SubPlot,EventDate,TaxonCode,CommonName,DBHClass,TreeCount
PERI24,1,May 18 2008,QUAL,white oak,8.1 - 15.0 cm,1
PERI24,1,May 18 2008,QUST,post oak,2.6 - 8.0 cm,1
PERI24,1,May 18 2008,QUST,post oak,8.1 - 15.0 cm,3
PERI24,1,May 18 2008,QUST,post oak,23.1 - 38.0 cm,1
PERI24,1,May 19 2021,CARYA,hickory,15.1 - 23.0 cm,1
PERI24,1,May 19 2021,QUERC,oak,8.1 - 15.0 cm,1
PERI24,1,May 19 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI24,1,May 19 2021,QUERC,oak,> 38.0 cm,1
PERI24,1,May 23 2012,QUAL,white oak,8.1 - 15.0 cm,1
PERI24,1,May 23 2012,QUST,post oak,8.1 - 15.0 cm,1
PERI24,1,May 23 2012,QUST,post oak,23.1 - 38.0 cm,1
PERI24,1,May 23 2012,SNAG,snag,8.1 - 15.0 cm,1
PERI25,1,May 17 2016,CATE9,black hickory,15.1 - 23.0 cm,1
PERI25,1,May 17 2016,CATE9,black hickory,23.1 - 38.0 cm,1
PERI25,1,May 17 2016,COFL,flowering dogwood,2.6 - 8.0 cm,2
PERI25,1,May 17 2016,QUAL,white oak,15.1 - 23.0 cm,1
PERI25,1,May 17 2016,QUMA3,blackjack oak,15.1 - 23.0 cm,1
PERI25,1,May 17 2016,SNAG,snag,23.1 - 38.0 cm,1
PERI25,1,May 18 2008,CAAL27,mockernut hickory,15.1 - 23.0 cm,1
PERI25,1,May 18 2008,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI25,1,May 18 2008,COFL,flowering dogwood,8.1 - 15.0 cm,1
PERI25,1,May 18 2008,QUST,post oak,8.1 - 15.0 cm,1
PERI25,1,May 18 2008,SNAG,snag,8.1 - 15.0 cm,2
PERI25,1,May 19 2021,CORNU,dogwood,2.6 - 8.0 cm,1
PERI25,1,May 19 2021,CORNU,dogwood,8.1 - 15.0 cm,2
PERI25,1,May 19 2021,QUERC,oak,8.1 - 15.0 cm,1
PERI25,1,May 19 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI25,1,May 19 2021,QUERC,oak,23.1 - 38.0 cm,1
PERI25,1,May 19 2021,SNAG,snag,2.6 - 8.0 cm,1
PERI25,1,May 19 2021,SNAG,snag,8.1 - 15.0 cm,1
PERI25,1,May 23 2012,COFL,flowering dogwood,2.6 - 8.0 cm,3
PERI25,1,May 23 2012,COFL,flowering dogwood,8.1 - 15.0 cm,1
PERI25,1,May 23 2012,NYSY,blackgum,2.6 - 8.0 cm,1
PERI25,1,May 23 2012,QUST,post oak,8.1 - 15.0 cm,1
PERI25,1,May 23 2012,QUST,post oak,15.1 - 23.0 cm,1
PERI25,1,May 23 2012,SNAG,snag,8.1 - 15.0 cm,1
PERI26,1,May 17 2008,CAOV,hickory spp,8.1 - 15.0 cm,1
PERI26,1,May 17 2008,CATE9,black hickory,2.6 - 8.0 cm,1
PERI26,1,May 17 2008,CECA4,eastern redbud,8.1 - 15.0 cm,1
PERI26,1,May 17 2008,QURU,northern red oak,2.6 - 8.0 cm,1
PERI26,1,May 17 2008,QURU,northern red oak,23.1 - 38.0 cm,2
PERI26,1,May 17 2008,ULAM,American elm,2.6 - 8.0 cm,3
PERI26,1,May 22 2012,QUAL,white oak,23.1 - 38.0 cm,1
PERI26,1,May 22 2012,QUST,post oak,> 38.0 cm,1
PERI26,1,May 22 2012,QUVE,black oak,8.1 - 15.0 cm,1
PERI26,1,May 22 2012,SNAG,snag,2.6 - 8.0 cm,1
PERI26,1,May 22 2012,ULAL,winged elm,2.6 - 8.0 cm,1
PERI26,1,May 22 2021,CARYA,hickory,8.1 - 15.0 cm,2
PERI26,1,May 22 2021,QUERC,oak,8.1 - 15.0 cm,1
PERI26,1,May 22 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI26,1,May 22 2021,QUERC,oak,23.1 - 38.0 cm,2
PERI26,1,May 22 2021,SNAG,snag,8.1 - 15.0 cm,1
PERI26,1,May 22 2021,ULMUS,elm,2.6 - 8.0 cm,2
PERI26,1,May 25 2016,CAAL27,mockernut hickory,8.1 - 15.0 cm,1
PERI26,1,May 25 2016,CAOV2,shagbark hickory,8.1 - 15.0 cm,1
PERI26,1,May 25 2016,CECA4,eastern redbud,8.1 - 15.0 cm,1
PERI26,1,May 25 2016,QURU,northern red oak,8.1 - 15.0 cm,1
PERI26,1,May 25 2016,QURU,northern red oak,15.1 - 23.0 cm,1
PERI26,1,May 25 2016,QURU,northern red oak,23.1 - 38.0 cm,2
PERI26,1,May 25 2016,QUST,post oak,> 38.0 cm,1
PERI26,1,May 25 2016,ULAM,American elm,2.6 - 8.0 cm,2
PERI27,1,May 17 2008,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI27,1,May 17 2008,COFL,flowering dogwood,15.1 - 23.0 cm,1
PERI27,1,May 17 2008,QUVE,black oak,1.1 - 2.5 cm,1
PERI27,1,May 17 2008,QUVE,black oak,8.1 - 15.0 cm,1
PERI27,1,May 17 2008,SAAL5,sassafras,2.6 - 8.0 cm,1
PERI27,1,May 17 2008,ULAM,American elm,2.6 - 8.0 cm,2
PERI27,1,May 18 2021,FRAXI,ash,2.6 - 8.0 cm,1
PERI27,1,May 18 2021,JUNIP,juniper,2.6 - 8.0 cm,1
PERI27,1,May 18 2021,QUERC,oak,2.6 - 8.0 cm,2
PERI27,1,May 18 2021,ULMUS,elm,2.6 - 8.0 cm,3
PERI27,1,May 22 2012,COFL,flowering dogwood,2.6 - 8.0 cm,5
PERI27,1,May 22 2012,QUVE,black oak,2.6 - 8.0 cm,1
PERI27,1,May 22 2012,QUVE,black oak,15.1 - 23.0 cm,1
PERI27,1,May 22 2012,QUVE,black oak,23.1 - 38.0 cm,1
PERI27,1,May 22 2012,SNAG,snag,8.1 - 15.0 cm,1
PERI27,1,May 24 2016,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI27,1,May 24 2016,QUVE,black oak,2.6 - 8.0 cm,3
PERI27,1,May 24 2016,QUVE,black oak,8.1 - 15.0 cm,2
PERI27,1,May 24 2016,ULAM,American elm,2.6 - 8.0 cm,2
PERI28,1,May 17 2008,QUAL,white oak,> 38.0 cm,3
PERI28,1,May 22 2012,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI28,1,May 22 2012,COFL,flowering dogwood,8.1 - 15.0 cm,3
PERI28,1,May 22 2012,QUAL,white oak,15.1 - 23.0 cm,1
PERI28,1,May 22 2012,QUAL,white oak,> 38.0 cm,2
PERI28,1,May 22 2012,ULAL,winged elm,2.6 - 8.0 cm,1
PERI28,1,May 24 2016,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI28,1,May 24 2016,COFL,flowering dogwood,8.1 - 15.0 cm,2
PERI28,1,May 24 2016,QUAL,white oak,> 38.0 cm,1
PERI28,1,May 24 2021,CORNU,dogwood,2.6 - 8.0 cm,1
PERI28,1,May 24 2021,CORNU,dogwood,8.1 - 15.0 cm,1
PERI28,1,May 24 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI28,1,May 24 2021,QUERC,oak,> 38.0 cm,2
PERI29,1,May 14 2012,CAAL27,mockernut hickory,23.1 - 38.0 cm,1
PERI29,1,May 14 2012,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI29,1,May 14 2012,COFL,flowering dogwood,8.1 - 15.0 cm,2
PERI29,1,May 14 2012,SAAL5,sassafras,1.1 - 2.5 cm,6
PERI29,1,May 17 2008,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI29,1,May 17 2008,COFL,flowering dogwood,8.1 - 15.0 cm,2
PERI29,1,May 17 2008,QUAL,white oak,8.1 - 15.0 cm,1
PERI29,1,May 17 2008,SAAL5,sassafras,< 1.0 cm,7
PERI29,1,May 17 2008,SAAL5,sassafras,1.1 - 2.5 cm,5
PERI29,1,May 20 2021,CORNU,dogwood,2.6 - 8.0 cm,2
PERI29,1,May 20 2021,CORNU,dogwood,8.1 - 15.0 cm,2
PERI29,1,May 20 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI29,1,May 20 2021,SAAL5,sassafras,< 1.0 cm,1
PERI29,1,May 20 2021,SAAL5,sassafras,1.1 - 2.5 cm,3
PERI29,1,May 20 2021,SNAG,snag,< 1.0 cm,1
PERI29,1,May 20 2021,SNAG,snag,1.1 - 2.5 cm,2
PERI29,1,May 20 2021,SNAG,snag,2.6 - 8.0 cm,1
PERI29,1,May 24 2016,CAAL27,mockernut hickory,23.1 - 38.0 cm,1
PERI29,1,May 24 2016,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI29,1,May 24 2016,COFL,flowering dogwood,8.1 - 15.0 cm,1
PERI29,1,May 24 2016,QUAL,white oak,2.6 - 8.0 cm,1
PERI29,1,May 24 2016,QUAL,white oak,8.1 - 15.0 cm,1
PERI29,1,May 24 2016,SAAL5,sassafras,< 1.0 cm,4
PERI29,1,May 24 2016,SAAL5,sassafras,1.1 - 2.5 cm,6
PERI29,1,May 24 2016,SAAL5,sassafras,2.6 - 8.0 cm,1
PERI29,1,May 24 2016,SAAL5,sassafras,8.1 - 15.0 cm,1
PERI29,1,May 24 2016,SNAG,snag,2.6 - 8.0 cm,1
PERI29,1,May 24 2016,SNAG,snag,> 38.0 cm,1
PERI3,1,May 14 2008,COFL,flowering dogwood,2.6 - 8.0 cm,2
PERI3,1,May 14 2008,QUMU,chinkapin oak,15.1 - 23.0 cm,1
PERI3,1,May 14 2008,QUVE,black oak,> 38.0 cm,1
PERI3,1,May 14 2008,SAAL5,sassafras,< 1.0 cm,1
PERI3,1,May 14 2008,SAAL5,sassafras,1.1 - 2.5 cm,7
PERI3,1,May 14 2008,SAAL5,sassafras,2.6 - 8.0 cm,2
PERI3,1,May 14 2008,SNAG,snag,2.6 - 8.0 cm,1
PERI3,1,May 17 2016,NYSY,blackgum,2.6 - 8.0 cm,2
PERI3,1,May 17 2016,NYSY,blackgum,23.1 - 38.0 cm,2
PERI3,1,May 17 2016,QUVE,black oak,23.1 - 38.0 cm,1
PERI3,1,May 17 2016,QUVE,black oak,> 38.0 cm,1
PERI3,1,May 17 2016,SNAG,snag,2.6 - 8.0 cm,1
PERI3,1,May 17 2021,CORNU,dogwood,2.6 - 8.0 cm,1
PERI3,1,May 17 2021,CORNU,dogwood,8.1 - 15.0 cm,1
PERI3,1,May 17 2021,NYSSA,tupelos,23.1 - 38.0 cm,2
PERI3,1,May 17 2021,QUERC,oak,> 38.0 cm,1
PERI3,1,May 23 2012,COFL,flowering dogwood,2.6 - 8.0 cm,3
PERI3,1,May 23 2012,QUAL,white oak,15.1 - 23.0 cm,1
PERI3,1,May 23 2012,QUVE,black oak,> 38.0 cm,1
PERI3,1,May 23 2012,SAAL5,sassafras,1.1 - 2.5 cm,3
PERI3,1,May 23 2012,SAAL5,sassafras,2.6 - 8.0 cm,1
PERI30,1,May 19 2021,FRAXI,ash,1.1 - 2.5 cm,2
PERI30,1,May 19 2021,FRAXI,ash,2.6 - 8.0 cm,2
PERI30,1,May 19 2021,FRAXI,ash,8.1 - 15.0 cm,1
PERI30,1,May 19 2021,SNAG,snag,1.1 - 2.5 cm,1
PERI31,1,May 18 2012,CEOC,common hackberry,1.1 - 2.5 cm,2
PERI31,1,May 18 2012,CEOC,common hackberry,2.6 - 8.0 cm,3
PERI31,1,May 18 2012,CEOC,common hackberry,8.1 - 15.0 cm,1
PERI31,1,May 18 2012,DIVI5,common persimmon,1.1 - 2.5 cm,2
PERI31,1,May 18 2012,DIVI5,common persimmon,2.6 - 8.0 cm,3
PERI31,1,May 18 2012,DIVI5,common persimmon,8.1 - 15.0 cm,2
PERI31,1,May 18 2012,JUNI,black walnut,2.6 - 8.0 cm,1
PERI31,1,May 18 2012,QUST,post oak,2.6 - 8.0 cm,1
PERI31,1,May 18 2012,QUST,post oak,15.1 - 23.0 cm,1
PERI31,1,May 18 2012,QUST,post oak,23.1 - 38.0 cm,1
PERI31,1,May 18 2012,SNAG,snag,> 38.0 cm,1
PERI31,1,May 20 2021,CARYA,hickory,2.6 - 8.0 cm,1
PERI31,1,May 20 2021,CELTI,hackberry,1.1 - 2.5 cm,2
PERI31,1,May 20 2021,CELTI,hackberry,2.6 - 8.0 cm,4
PERI31,1,May 20 2021,CELTI,hackberry,8.1 - 15.0 cm,1
PERI31,1,May 20 2021,CELTI,hackberry,15.1 - 23.0 cm,1
PERI31,1,May 20 2021,JUGLA,walnuts,2.6 - 8.0 cm,1
PERI31,1,May 20 2021,JUGLA,walnuts,8.1 - 15.0 cm,1
PERI31,1,May 20 2021,MAPO,osage orange,8.1 - 15.0 cm,1
PERI31,1,May 20 2021,MORUS,mulberry,1.1 - 2.5 cm,1
PERI31,1,May 20 2021,MORUS,mulberry,2.6 - 8.0 cm,3
PERI31,1,May 20 2021,QUERC,oak,2.6 - 8.0 cm,1
PERI31,1,May 20 2021,QUERC,oak,23.1 - 38.0 cm,2
PERI31,1,May 20 2021,SNAG,snag,23.1 - 38.0 cm,1
PERI31,1,May 20 2021,ULMUS,elm,2.6 - 8.0 cm,1
PERI32,1,May 14 2008,CATE9,black hickory,2.6 - 8.0 cm,3
PERI32,1,May 14 2008,QUMA3,blackjack oak,8.1 - 15.0 cm,3
PERI32,1,May 14 2008,QUMA3,blackjack oak,15.1 - 23.0 cm,1
PERI32,1,May 14 2008,QUST,post oak,2.6 - 8.0 cm,1
PERI32,1,May 14 2008,QUST,post oak,23.1 - 38.0 cm,1
PERI32,1,May 14 2008,QUST,post oak,> 38.0 cm,1
PERI32,1,May 17 2021,CARYA,hickory,2.6 - 8.0 cm,2
PERI32,1,May 17 2021,QUERC,oak,8.1 - 15.0 cm,3
PERI32,1,May 17 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI32,1,May 17 2021,QUERC,oak,23.1 - 38.0 cm,1
PERI32,1,May 17 2021,QUERC,oak,> 38.0 cm,1
PERI32,1,May 17 2021,SNAG,snag,8.1 - 15.0 cm,1
PERI32,1,May 18 2012,CATE9,black hickory,2.6 - 8.0 cm,1
PERI32,1,May 18 2012,CATE9,black hickory,8.1 - 15.0 cm,3
PERI32,1,May 18 2012,QUMA3,blackjack oak,15.1 - 23.0 cm,1
PERI32,1,May 18 2012,QUST,post oak,15.1 - 23.0 cm,1
PERI32,1,May 18 2012,QUST,post oak,23.1 - 38.0 cm,1
PERI32,1,May 18 2012,SNAG,snag,1.1 - 2.5 cm,1
PERI32,1,May 18 2012,SNAG,snag,23.1 - 38.0 cm,1
PERI32,1,May 21 2016,CATE9,black hickory,2.6 - 8.0 cm,3
PERI32,1,May 21 2016,QUMA3,blackjack oak,8.1 - 15.0 cm,4
PERI32,1,May 21 2016,QUST,post oak,15.1 - 23.0 cm,1
PERI32,1,May 21 2016,QUST,post oak,23.1 - 38.0 cm,1
PERI32,1,May 21 2016,QUST,post oak,> 38.0 cm,1
PERI32,1,May 21 2016,SNAG,snag,8.1 - 15.0 cm,1
PERI32,1,May 21 2016,SNAG,snag,15.1 - 23.0 cm,1
PERI33,1,May 15 2008,CAAL27,mockernut hickory,15.1 - 23.0 cm,1
PERI33,1,May 15 2008,QUAL,white oak,> 38.0 cm,1
PERI33,1,May 15 2008,QUST,post oak,> 38.0 cm,1
PERI33,1,May 17 2016,CAAL27,mockernut hickory,15.1 - 23.0 cm,1
PERI33,1,May 17 2016,QUAL,white oak,23.1 - 38.0 cm,1
PERI33,1,May 17 2016,QUAL,white oak,> 38.0 cm,1
PERI33,1,May 17 2016,QUST,post oak,> 38.0 cm,1
PERI33,1,May 18 2012,CAAL27,mockernut hickory,15.1 - 23.0 cm,1
PERI33,1,May 18 2012,QUAL,white oak,> 38.0 cm,1
PERI33,1,May 18 2012,QUST,post oak,> 38.0 cm,1
PERI33,1,May 19 2021,CARYA,hickory,15.1 - 23.0 cm,1
PERI33,1,May 19 2021,QUERC,oak,23.1 - 38.0 cm,1
PERI33,1,May 19 2021,QUERC,oak,> 38.0 cm,1
PERI34,1,May 17 2016,JUVI,eastern redcedar,2.6 - 8.0 cm,6
PERI34,1,May 17 2016,JUVI,eastern redcedar,8.1 - 15.0 cm,6
PERI34,1,May 17 2016,JUVI,eastern redcedar,15.1 - 23.0 cm,4
PERI34,1,May 17 2016,QUST,post oak,8.1 - 15.0 cm,3
PERI34,1,May 17 2016,QUST,post oak,> 38.0 cm,1
PERI34,1,May 17 2016,SNAG,snag,8.1 - 15.0 cm,2
PERI34,1,May 18 2008,CEOC,common hackberry,2.6 - 8.0 cm,2
PERI34,1,May 18 2008,COFL,flowering dogwood,2.6 - 8.0 cm,2
PERI34,1,May 18 2008,JUVI,eastern redcedar,2.6 - 8.0 cm,6
PERI34,1,May 18 2008,JUVI,eastern redcedar,8.1 - 15.0 cm,6
PERI34,1,May 18 2008,JUVI,eastern redcedar,15.1 - 23.0 cm,1
PERI34,1,May 18 2008,QUST,post oak,23.1 - 38.0 cm,1
PERI34,1,May 18 2008,QUST,post oak,> 38.0 cm,1
PERI34,1,May 18 2008,SAAL5,sassafras,2.6 - 8.0 cm,1
PERI34,1,May 18 2008,SNAG,snag,1.1 - 2.5 cm,1
PERI34,1,May 18 2008,SNAG,snag,2.6 - 8.0 cm,2
PERI34,1,May 18 2008,SNAG,snag,8.1 - 15.0 cm,1
PERI34,1,May 18 2008,ULAM,American elm,2.6 - 8.0 cm,1
PERI34,1,May 23 2012,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI34,1,May 23 2012,DIVI5,common persimmon,2.6 - 8.0 cm,1
PERI34,1,May 23 2012,JUNI,black walnut,8.1 - 15.0 cm,1
PERI34,1,May 23 2012,JUVI,eastern redcedar,2.6 - 8.0 cm,3
PERI34,1,May 23 2012,JUVI,eastern redcedar,8.1 - 15.0 cm,3
PERI34,1,May 23 2012,JUVI,eastern redcedar,15.1 - 23.0 cm,2
PERI34,1,May 23 2012,MORU2,red mulberry,8.1 - 15.0 cm,2
PERI34,1,May 23 2012,SNAG,snag,1.1 - 2.5 cm,3
PERI34,1,May 23 2012,SNAG,snag,2.6 - 8.0 cm,1
PERI34,1,May 24 2021,JUGLA,walnuts,15.1 - 23.0 cm,1
PERI34,1,May 24 2021,QUERC,oak,23.1 - 38.0 cm,1
PERI34,1,May 24 2021,SNAG,snag,8.1 - 15.0 cm,3
PERI35,1,May 16 2008,CATE9,black hickory,2.6 - 8.0 cm,1
PERI35,1,May 16 2008,CATE9,black hickory,15.1 - 23.0 cm,1
PERI35,1,May 16 2008,QUMA3,blackjack oak,8.1 - 15.0 cm,3
PERI35,1,May 16 2008,QUMA3,blackjack oak,15.1 - 23.0 cm,1
PERI35,1,May 16 2008,QUST,post oak,2.6 - 8.0 cm,1
PERI35,1,May 16 2008,QUST,post oak,8.1 - 15.0 cm,1
PERI35,1,May 16 2008,SNAG,snag,2.6 - 8.0 cm,1
PERI35,1,May 17 2016,CATE9,black hickory,2.6 - 8.0 cm,3
PERI35,1,May 17 2016,CATE9,black hickory,8.1 - 15.0 cm,2
PERI35,1,May 17 2016,CATE9,black hickory,15.1 - 23.0 cm,2
PERI35,1,May 17 2016,DIVI5,common persimmon,8.1 - 15.0 cm,1
PERI35,1,May 17 2016,JUVI,eastern redcedar,< 1.0 cm,1
PERI35,1,May 17 2016,PRSE2,black cherry,8.1 - 15.0 cm,1
PERI35,1,May 17 2016,QUST,post oak,2.6 - 8.0 cm,1
PERI35,1,May 17 2016,QUST,post oak,8.1 - 15.0 cm,2
PERI35,1,May 17 2016,QUST,post oak,15.1 - 23.0 cm,1
PERI35,1,May 17 2016,SNAG,snag,8.1 - 15.0 cm,1
PERI35,1,May 20 2021,CARYA,hickory,8.1 - 15.0 cm,1
PERI35,1,May 20 2021,CARYA,hickory,15.1 - 23.0 cm,1
PERI35,1,May 20 2021,JUNIP,juniper,2.6 - 8.0 cm,1
PERI35,1,May 20 2021,QUERC,oak,8.1 - 15.0 cm,1
PERI35,1,May 20 2021,QUERC,oak,15.1 - 23.0 cm,1
PERI35,1,May 20 2021,SNAG,snag,15.1 - 23.0 cm,1
PERI35,1,May 22 2012,CATE9,black hickory,2.6 - 8.0 cm,1
PERI35,1,May 22 2012,DIVI5,common persimmon,8.1 - 15.0 cm,1
PERI35,1,May 22 2012,QUMA3,blackjack oak,8.1 - 15.0 cm,1
PERI35,1,May 22 2012,QUMA3,blackjack oak,15.1 - 23.0 cm,4
PERI35,1,May 22 2012,QUST,post oak,8.1 - 15.0 cm,2
PERI35,1,May 22 2012,QUST,post oak,15.1 - 23.0 cm,1
PERI35,1,May 22 2012,SNAG,snag,8.1 - 15.0 cm,2
PERI36,1,May 17 2008,CATE9,black hickory,8.1 - 15.0 cm,2
PERI36,1,May 17 2008,CATE9,black hickory,15.1 - 23.0 cm,4
PERI36,1,May 17 2008,CATE9,black hickory,23.1 - 38.0 cm,1
PERI36,1,May 17 2008,DIVI5,common persimmon,2.6 - 8.0 cm,2
PERI36,1,May 17 2008,SNAG,snag,8.1 - 15.0 cm,1
PERI36,1,May 17 2008,ULAM,American elm,1.1 - 2.5 cm,1
PERI36,1,May 17 2008,ULAM,American elm,2.6 - 8.0 cm,3
PERI36,1,May 18 2021,CARYA,hickory,2.6 - 8.0 cm,2
PERI36,1,May 18 2021,CARYA,hickory,8.1 - 15.0 cm,3
PERI36,1,May 18 2021,CARYA,hickory,15.1 - 23.0 cm,1
PERI36,1,May 18 2021,ULMUS,elm,2.6 - 8.0 cm,1
PERI36,1,May 18 2021,ULMUS,elm,8.1 - 15.0 cm,1
PERI36,1,May 22 2012,CATE9,black hickory,8.1 - 15.0 cm,2
PERI36,1,May 22 2012,CATE9,black hickory,15.1 - 23.0 cm,3
PERI36,1,May 22 2012,CATE9,black hickory,23.1 - 38.0 cm,1
PERI36,1,May 22 2012,DIVI5,common persimmon,1.1 - 2.5 cm,3
PERI36,1,May 22 2012,ULAL,winged elm,1.1 - 2.5 cm,1
PERI36,1,May 22 2012,ULAL,winged elm,2.6 - 8.0 cm,1
PERI36,1,May 22 2012,ULAL,winged elm,8.1 - 15.0 cm,1
PERI36,1,May 24 2016,CAAL27,mockernut hickory,15.1 - 23.0 cm,1
PERI36,1,May 24 2016,CATE9,black hickory,8.1 - 15.0 cm,2
PERI36,1,May 24 2016,CATE9,black hickory,23.1 - 38.0 cm,1
PERI36,1,May 24 2016,QUST,post oak,15.1 - 23.0 cm,1
PERI36,1,May 24 2016,QUST,post oak,23.1 - 38.0 cm,1
PERI36,1,May 24 2016,SNAG,snag,23.1 - 38.0 cm,1
PERI36,1,May 24 2016,ULAM,American elm,2.6 - 8.0 cm,1
PERI37,1,May 17 2008,AEGL,Ohio buckeye,1.1 - 2.5 cm,2
PERI37,1,May 17 2008,ASTR,pawpaw,< 1.0 cm,1
PERI37,1,May 17 2008,ASTR,pawpaw,1.1 - 2.5 cm,7
PERI37,1,May 17 2008,ASTR,pawpaw,2.6 - 8.0 cm,1
PERI37,1,May 17 2008,COFL,flowering dogwood,2.6 - 8.0 cm,5
PERI37,1,May 17 2008,FRPE,green ash,23.1 - 38.0 cm,1
PERI37,1,May 17 2008,JUNI,black walnut,8.1 - 15.0 cm,1
PERI37,1,May 17 2008,QUMU,chinkapin oak,> 38.0 cm,1
PERI37,1,May 17 2008,SNAG,snag,1.1 - 2.5 cm,2
PERI37,1,May 17 2008,ULAM,American elm,1.1 - 2.5 cm,2
PERI37,1,May 17 2008,ULAM,American elm,2.6 - 8.0 cm,1
PERI37,1,May 18 2021,ASIMI,pawpaws,< 1.0 cm,5
PERI37,1,May 18 2021,ASIMI,pawpaws,1.1 - 2.5 cm,1
PERI37,1,May 18 2021,ASIMI,pawpaws,2.6 - 8.0 cm,1
PERI37,1,May 18 2021,CORNU,dogwood,2.6 - 8.0 cm,1
PERI37,1,May 18 2021,CORNU,dogwood,8.1 - 15.0 cm,1
PERI37,1,May 18 2021,QUERC,oak,> 38.0 cm,1
PERI37,1,May 18 2021,ULMUS,elm,8.1 - 15.0 cm,2
PERI37,1,May 22 2012,ASTR,pawpaw,1.1 - 2.5 cm,4
PERI37,1,May 22 2012,ASTR,pawpaw,2.6 - 8.0 cm,9
PERI37,1,May 22 2012,COFL,flowering dogwood,2.6 - 8.0 cm,1
PERI37,1,May 22 2012,LIBE3,northern spicebush,1.1 - 2.5 cm,2
PERI37,1,May 22 2012,SNAG,snag,2.6 - 8.0 cm,1
PERI37,1,May 22 2012,ULRU,slippery elm,2.6 - 8.0 cm,1
PERI37,1,May 24 2016,AEGL,Ohio buckeye,1.1 - 2.5 cm,1
PERI37,1,May 24 2016,ASTR,pawpaw,< 1.0 cm,6
PERI37,1,May 24 2016,ASTR,pawpaw,1.1 - 2.5 cm,3
PERI37,1,May 24 2016,ASTR,pawpaw,2.6 - 8.0 cm,1
PERI37,1,May 24 2016,COFL,flowering dogwood,2.6 - 8.0 cm,2
PERI37,1,May 24 2016,QUMU,chinkapin oak,> 38.0 cm,1
PERI37,1,May 24 2016,SNAG,snag,1.1 - 2.5 cm,1
PERI37,1,May 24 2016,SNAG,snag,2.6 - 8.0 cm,1
PERI37,1,May 24 2016,ULAL,winged elm,< 1.0 cm,1
PERI37,1,May 24 2016,ULAL,winged elm,2.6 - 8.0 cm,1
PERI38,1,May 17 2008,QUVE,black oak,23.1 - 38.0 cm,1
PERI38,1,May 17 2008,SAAL5,sassafras,< 1.0 cm,1
PERI38,1,May 17 2008,SAAL5,sassafras,1.1 - 2.5 cm,9
PERI38,1,May 17 2008,SAAL5,sassafras,2.6 - 8.0 cm,4
PERI38,1,May 17 2008,SNAG,snag,2.6 - 8.0 cm,7
PERI38,1,May 17 2012,COFL,flowering dogwood,< 1.0 cm,2
PERI38,1,May 17 2012,COFL,flowering dogwood,1.1 - 2.5 cm,4
PERI38,1,May 17 2012,MORU2,red mulberry,< 1.0 cm,1
PERI38,1,May 17 2012,MORU2,red mulberry,1.1 - 2.5 cm,1
PERI38,1,May 17 2012,QUST,post oak,8.1 - 15.0 cm,1
PERI38,1,May 17 2012,QUVE,black oak,< 1.0 cm,3
PERI38,1,May 17 2012,QUVE,black oak,1.1 - 2.5 cm,6
PERI38,1,May 17 2012,QUVE,black oak,2.6 - 8.0 cm,1
PERI38,1,May 17 2012,RHCO,winged sumac,< 1.0 cm,1
PERI38,1,May 17 2012,SAAL5,sassafras,< 1.0 cm,1
PERI38,1,May 17 2012,SAAL5,sassafras,1.1 - 2.5 cm,4
PERI38,1,May 17 2012,SAAL5,sassafras,2.6 - 8.0 cm,1
PERI38,1,May 17 2012,SNAG,snag,< 1.0 cm,3
PERI38,1,May 17 2012,SNAG,snag,8.1 - 15.0 cm,1
PERI38,1,May 17 2012,ULAL,winged elm,< 1.0 cm,1
PERI38,1,May 24 2016,QUST,post oak,< 1.0 cm,1
PERI38,1,May 24 2016,QUVE,black oak,< 1.0 cm,1
PERI38,1,May 24 2016,SAAL5,sassafras,< 1.0 cm,5
PERI38,1,May 24 2016,SNAG,snag,1.1 - 2.5 cm,1
PERI38,1,May 24 2016,SNAG,snag,2.6 - 8.0 cm,2
PERI38,1,May 24 2021,QUERC,oak,< 1.0 cm,11
PERI38,1,May 24 2021,QUERC,oak,1.1 - 2.5 cm,1
PERI38,1,May 24 2021,SAAL5,sassafras,1.1 - 2.5 cm,5
PERI38,1,May 24 2021,SNAG,snag,1.1 - 2.5 cm,1
PERI38,1,May 24 2021,SNAG,snag,2.6 - 8.0 cm,1
PERI39,1,May 17 2008,ACRU,red maple,2.6 - 8.0 cm,1
PERI39,1,May 17 2008,CACA18,American hornbeam,2.6 - 8.0 cm,1
PERI39,1,May 17 2008,CACA18,American hornbeam,8.1 - 15.0 cm,2
PERI39,1,May 17 2008,COFL,flowering dogwood,2.6 - 8.0 cm,1
